Phosphorescent organic light-emitting diode	https://en.wikipedia.org/?curid=2741241
Organic field-effect transistor	https://en.wikipedia.org/?curid=1601998
Poly(p-phenylene vinylene)	https://en.wikipedia.org/?curid=733062
Polypyrrole	https://en.wikipedia.org/?curid=733208
Anthracene	https://en.wikipedia.org/?curid=287668
Catenane	https://en.wikipedia.org/?curid=1225171
Pentacene	https://en.wikipedia.org/?curid=3090068
Rubrene	https://en.wikipedia.org/?curid=3090294
Tetracene	https://en.wikipedia.org/?curid=3090561
Perylene	https://en.wikipedia.org/?curid=2554990
Polyaniline	https://en.wikipedia.org/?curid=733241
Hexacene	https://en.wikipedia.org/?curid=4605324
Tetrathiafulvalene	https://en.wikipedia.org/?curid=7454236
Polythiophene	https://en.wikipedia.org/?curid=733204
9,10-Bis(phenylethynyl)anthracene	https://en.wikipedia.org/?curid=3753827
Acene	https://en.wikipedia.org/?curid=6265929
9,10-Diphenylanthracene	https://en.wikipedia.org/?curid=3090377
Poly(3,4-ethylenedioxythiophene)	https://en.wikipedia.org/?curid=3234313
Alan J. Heeger	https://en.wikipedia.org/?curid=1183272
2-Chloro-9,10-bis(phenylethynyl)anthracene	https://en.wikipedia.org/?curid=12106733
Diindenoperylene	https://en.wikipedia.org/?curid=13955542
PEDOT-TMA	https://en.wikipedia.org/?curid=14247668
Quinacridone	https://en.wikipedia.org/?curid=1548303
Polyacetylene	https://en.wikipedia.org/?curid=733183
Printable Electronics Technology Centre	https://en.wikipedia.org/?curid=22420863
5,12-Bis(phenylethynyl)naphthacene	https://en.wikipedia.org/?curid=5518616
PEDOT:PSS	https://en.wikipedia.org/?curid=2468107
Charge-transfer complex	https://en.wikipedia.org/?curid=1169436
Capillary action through synthetic mesh	https://en.wikipedia.org/?curid=26477771
Poly(p-phenylene oxide)	https://en.wikipedia.org/?curid=28413819
Conductive polymer	https://en.wikipedia.org/?curid=732746
Perfluoropentacene	https://en.wikipedia.org/?curid=29380486
1-Chloro-9,10-bis(phenylethynyl)anthracene	https://en.wikipedia.org/?curid=5518588
Rotaxane	https://en.wikipedia.org/?curid=36603
Organic photorefractive materials	https://en.wikipedia.org/?curid=34051196
John McGinness	https://en.wikipedia.org/?curid=6459229
Guillermo Bazan	https://en.wikipedia.org/?curid=37628061
Conductive characteristics in coated synthetic fabrics	https://en.wikipedia.org/?curid=26412685
Polyphenylene sulfide	https://en.wikipedia.org/?curid=733259
Organic semiconductor	https://en.wikipedia.org/?curid=1104369
Molecular electronics	https://en.wikipedia.org/?curid=36605
Cyclooctatetraene	https://en.wikipedia.org/?curid=2349940
Endohedral hydrogen fullerene	https://en.wikipedia.org/?curid=3574347
Polystannane	https://en.wikipedia.org/?curid=11833672
Light-emitting electrochemical cell	https://en.wikipedia.org/?curid=18675609
Metal rubber	https://en.wikipedia.org/?curid=2739699
Dielectric elastomers	https://en.wikipedia.org/?curid=9082922
Flexible organic light-emitting diode	https://en.wikipedia.org/?curid=1194789
AMOLED	https://en.wikipedia.org/?curid=20695220
Polydiacetylenes	https://en.wikipedia.org/?curid=733274
Polydioctylfluorene	https://en.wikipedia.org/?curid=17600071
Nanofiber seeding	https://en.wikipedia.org/?curid=4383471
PIDA (polymer)	https://en.wikipedia.org/?curid=44854262
List of conjugated polymers	https://en.wikipedia.org/?curid=47693506
Polyaniline nanofibers	https://en.wikipedia.org/?curid=24769245
Polyisothianaphthene	https://en.wikipedia.org/?curid=52220443
Photoconductive polymer	https://en.wikipedia.org/?curid=54069386
OLED	https://en.wikipedia.org/?curid=191646
Molecular logic gate	https://en.wikipedia.org/?curid=4830276
Break junction	https://en.wikipedia.org/?curid=3946504
Fluorene	https://en.wikipedia.org/?curid=3235923
Molecular memory	https://en.wikipedia.org/?curid=2331095
Naphthalocyanine	https://en.wikipedia.org/?curid=13052519
Photochemical logic gate	https://en.wikipedia.org/?curid=4457582
James Gimzewski	https://en.wikipedia.org/?curid=1408225
Molecular conductance	https://en.wikipedia.org/?curid=16015428
Frit compression	https://en.wikipedia.org/?curid=18814341
Molecular scale electronics	https://en.wikipedia.org/?curid=18695732
Molecular processors	https://en.wikipedia.org/?curid=25444252
Organic light-emitting transistor	https://en.wikipedia.org/?curid=27264213
Unimolecular rectifier	https://en.wikipedia.org/?curid=6787565
NOMFET	https://en.wikipedia.org/?curid=26225095
Richard S. Potember	https://en.wikipedia.org/?curid=52253271
Envelope detector	https://en.wikipedia.org/?curid=345675
Transponder	https://en.wikipedia.org/?curid=41817
Variable-frequency oscillator	https://en.wikipedia.org/?curid=436166
Costas loop	https://en.wikipedia.org/?curid=40970
Four-wire circuit	https://en.wikipedia.org/?curid=41170
Two-wire circuit	https://en.wikipedia.org/?curid=2139185
Frequency synthesizer	https://en.wikipedia.org/?curid=10792995
Beat frequency oscillator	https://en.wikipedia.org/?curid=509950
Facsimile converter	https://en.wikipedia.org/?curid=41133
Circuit restoration	https://en.wikipedia.org/?curid=40873
Current loop	https://en.wikipedia.org/?curid=1174172
Common-mode interference	https://en.wikipedia.org/?curid=40913
Frequency frogging	https://en.wikipedia.org/?curid=41189
Conditioning equipment	https://en.wikipedia.org/?curid=40942
Interchange circuit	https://en.wikipedia.org/?curid=41272
International telecommunications routes	https://en.wikipedia.org/?curid=6734192
Private line	https://en.wikipedia.org/?curid=41584
Quad digital audio processor	https://en.wikipedia.org/?curid=4397008
Orthomode transducer	https://en.wikipedia.org/?curid=2103852
Phantom circuit	https://en.wikipedia.org/?curid=41507
Communications-electronics	https://en.wikipedia.org/?curid=40919
Long-haul communications	https://en.wikipedia.org/?curid=41333
Channelization (telecommunications)	https://en.wikipedia.org/?curid=365947
Off-premises extension	https://en.wikipedia.org/?curid=1043961
Ringdown	https://en.wikipedia.org/?curid=41669
Multi-link trunking	https://en.wikipedia.org/?curid=11177823
Multiple homing	https://en.wikipedia.org/?curid=41387
Return channel	https://en.wikipedia.org/?curid=2621372
Carrier wave	https://en.wikipedia.org/?curid=153217
Via Net Loss	https://en.wikipedia.org/?curid=9522575
Tie line	https://en.wikipedia.org/?curid=10179436
Toll switching trunk	https://en.wikipedia.org/?curid=41801
Milliwatt test	https://en.wikipedia.org/?curid=18331296
Channel bank	https://en.wikipedia.org/?curid=18334778
Loading coil	https://en.wikipedia.org/?curid=41326
Balanced circuit	https://en.wikipedia.org/?curid=10956197
Interposition trunk	https://en.wikipedia.org/?curid=41286
Reference noise	https://en.wikipedia.org/?curid=41639
Transposition (telecommunications)	https://en.wikipedia.org/?curid=3341108
ADSL loop extender	https://en.wikipedia.org/?curid=12628378
Loop around	https://en.wikipedia.org/?curid=4436402
Automatic sounding	https://en.wikipedia.org/?curid=40756
Fax demodulator	https://en.wikipedia.org/?curid=7484913
Loopback	https://en.wikipedia.org/?curid=160478
Long line (telecommunications)	https://en.wikipedia.org/?curid=338405
Low IF receiver	https://en.wikipedia.org/?curid=3160940
Dedicated line	https://en.wikipedia.org/?curid=293860
Dual-modulus prescaler	https://en.wikipedia.org/?curid=231500
Product detector	https://en.wikipedia.org/?curid=345141
Frequency drift	https://en.wikipedia.org/?curid=5439832
Point of appearance	https://en.wikipedia.org/?curid=1788097
Trunking	https://en.wikipedia.org/?curid=593233
Frequency multiplier	https://en.wikipedia.org/?curid=1199421
Balanced line	https://en.wikipedia.org/?curid=40767
High-speed voice and data link	https://en.wikipedia.org/?curid=13412252
Duplex (telecommunications)	https://en.wikipedia.org/?curid=2112491
Foreign exchange service (telecommunications)	https://en.wikipedia.org/?curid=12693748
Virtual circuit	https://en.wikipedia.org/?curid=41851
Frequency mixer	https://en.wikipedia.org/?curid=482952
Differential signaling	https://en.wikipedia.org/?curid=1423256
Carrier recovery	https://en.wikipedia.org/?curid=5768230
Single-ended signaling	https://en.wikipedia.org/?curid=2293660
Telecommunications link	https://en.wikipedia.org/?curid=41837
PLL multibit	https://en.wikipedia.org/?curid=27999806
Harmonic mixer	https://en.wikipedia.org/?curid=5779959
Phase detector	https://en.wikipedia.org/?curid=359281
FosterSeeley discriminator	https://en.wikipedia.org/?curid=504210
